//0
//File updated on 06/05/2018 19:11
//WMO ID: 5904396
//Univ. of Washington ID: 9031
//MBARI ID: 9031SOOCN
//No missing float profiles
//Missing Float position interpolated for station(s): 27 
//Latitude quality flag = 4 for interpolated float positions
//Missing Float data detected for raw data station(s): 130 
//
//FLOAT VARIABLES:
//Variable	Sensor	Serial number	Comment
//Pressure[dbar]	Sbe41cp	5386	
//Temperature[°C]	Sbe41cp	5386	
//Salinity[pss]	Sbe41cp	5386	
//Sigma_theta[kg/m^3]			Potential density at the sea surface
//Depth[m]			Depth calculated from pressure and latitude
//Oxygen[µmol/kg]	Aanderaa 4330	1461	
//OxygenSat[%]			Calculation assumes atmospheric pressure= 1013.25 mbar
//Nitrate[µmol/kg]	ISUS	Lamp#G2.C01.7408 Spec#072 APEX Ti Equitech probe 20130920RR10.01 MBARI ARGO float#0107	
//Chl_a[mg/m^3]	FLBBAP2	3306	
//b_bp700[1/m]	FLBBAP2	3306	
//pHinsitu[Total]	Durafet	0061	
//
//Missing data value = -1e10
//Data quality flags: 0=Good, 4=Questionable, 8=Bad, 1=Missing or not inspected 
//Note: all timestamps are in GMT. 
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	QF	Pressure[dbar]	QF	Temperature[°C]	QF	Salinity[pss]	QF	Sigma_theta[kg/m^3]	QF	Depth[m]	QF	Oxygen[µmol/kg]	QF	OxygenSat[%]	QF	Nitrate[µmol/kg]	QF	Chl_a[mg/m^3]	QF	b_bp700[1/m]	QF	pHinsitu[Total]	QF
5904396	18	C	07/11/2014	23:17	219.877	-54.064	0	451.41	0	4.3510	0	34.1541	0	27.080	0	446.890	0	227.8	4	72.5	4	27.49	4	0.0072	4	0.000314	4	7.8917	4
5904396	18	C	07/11/2014	23:17	219.877	-54.064	0	401.71	0	4.8916	0	34.1793	0	27.041	0	397.735	0	230.3	4	74.3	4	26.30	4	0.0072	4	0.000250	4	7.8967	4
5904396	18	C	07/11/2014	23:17	219.877	-54.064	0	381.10	0	5.0154	0	34.1786	0	27.026	0	377.348	0	232.8	4	75.3	4	25.78	4	0.0144	4	0.000272	4	7.9025	4
5904396	18	C	07/11/2014	23:17	219.877	-54.064	0	361.69	0	5.1617	0	34.1807	0	27.010	0	358.146	0	234.9	4	76.2	4	25.18	4	0.0144	4	0.000293	4	7.9088	4
5904396	18	C	07/11/2014	23:17	219.877	-54.064	0	351.49	0	5.1660	0	34.1749	0	27.005	0	348.054	0	237.5	4	77.1	4	25.12	4	0.0072	4	0.000294	4	7.9117	4
5904396	18	C	07/11/2014	23:17	219.877	-54.064	0	341.60	0	5.2796	0	34.1806	0	26.996	0	338.269	0	237.4	4	77.3	4	24.55	4	0.0072	4	0.000283	4	7.9183	4
5904396	18	C	07/11/2014	23:17	219.877	-54.064	0	329.64	0	5.3432	0	34.1786	0	26.987	0	326.435	0	241.2	4	78.6	4	24.32	4	0.0144	4	0.000294	4	7.9214	4
5904396	18	C	07/11/2014	23:17	219.877	-54.064	0	320.56	0	5.3505	0	34.1759	0	26.984	0	317.450	0	242.4	4	79.0	4	24.09	4	0.0144	4	0.000262	4	7.9245	4
5904396	18	C	07/11/2014	23:17	219.877	-54.064	0	310.93	0	5.4697	0	34.1844	0	26.977	0	307.921	0	243.0	4	79.4	4	23.92	4	0.0144	4	0.000273	4	7.9250	4
5904396	18	C	07/11/2014	23:17	219.877	-54.064	0	301.10	0	5.4945	0	34.1845	0	26.974	0	298.193	0	243.5	4	79.7	4	23.59	4	0.0144	4	0.000262	4	7.9290	4
5904396	18	C	07/11/2014	23:17	219.877	-54.064	0	291.64	0	5.5718	0	34.1860	0	26.965	0	288.831	0	244.9	4	80.3	4	23.27	4	0.0072	4	0.000262	4	7.9328	4
5904396	18	C	07/11/2014	23:17	219.877	-54.064	0	281.27	0	5.6454	0	34.1915	0	26.961	0	278.568	0	246.2	4	80.9	4	23.10	4	0.0072	4	0.000262	4	7.9331	4
5904396	18	C	07/11/2014	23:17	219.877	-54.064	0	271.00	0	5.7279	0	34.1980	0	26.956	0	268.403	0	246.3	4	81.0	4	22.70	4	0.0072	4	0.000273	4	7.9340	4
5904396	18	C	07/11/2014	23:17	219.877	-54.064	0	261.17	0	5.7501	0	34.2010	0	26.955	0	258.673	0	246.6	4	81.2	4	22.84	4	0.0072	4	0.000294	4	7.9346	4
5904396	18	C	07/11/2014	23:17	219.877	-54.064	0	251.46	0	5.7698	0	34.2024	0	26.954	0	249.062	0	246.4	4	81.1	4	22.78	4	0.0072	4	0.000262	4	7.9342	4
5904396	18	C	07/11/2014	23:17	219.877	-54.064	0	241.69	0	5.7740	0	34.2023	0	26.953	0	239.391	0	246.5	4	81.2	4	22.80	4	0.0072	4	0.000284	4	7.9352	4
5904396	18	C	07/11/2014	23:17	219.877	-54.064	0	231.59	0	5.7968	0	34.2031	0	26.951	0	229.393	0	246.8	4	81.3	4	22.54	4	0.0072	4	0.000381	4	7.9386	4
5904396	18	C	07/11/2014	23:17	219.877	-54.064	0	221.39	0	5.9041	0	34.2080	0	26.941	0	219.295	0	247.4	4	81.7	4	22.29	4	0.0072	4	0.000338	4	7.9405	4
5904396	18	C	07/11/2014	23:17	219.877	-54.064	0	210.97	0	6.1144	0	34.2281	0	26.931	0	208.979	0	246.7	4	81.9	4	21.87	4	0.0072	4	0.000316	4	7.9415	4
5904396	18	C	07/11/2014	23:17	219.877	-54.064	0	201.73	0	6.1897	0	34.2341	0	26.926	0	199.830	0	246.8	4	82.1	4	21.57	4	0.0072	4	0.000306	4	7.9438	4
5904396	18	C	07/11/2014	23:17	219.877	-54.064	0	188.34	0	6.3795	0	34.2502	0	26.914	0	186.572	0	246.8	4	82.5	4	21.10	4	0.0072	4	0.000285	4	7.9453	4
5904396	18	C	07/11/2014	23:17	219.877	-54.064	0	178.99	0	6.4552	0	34.2548	0	26.907	0	177.314	0	246.9	4	82.6	4	20.82	4	0.0216	4	0.000285	4	7.9464	4
5904396	18	C	07/11/2014	23:17	219.877	-54.064	0	171.53	0	6.4599	0	34.2572	0	26.909	0	169.927	0	247.2	4	82.7	4	20.83	4	0.0144	4	0.000306	4	7.9473	4
5904396	18	C	07/11/2014	23:17	219.877	-54.064	0	160.69	0	6.5028	0	34.2545	0	26.901	0	159.193	0	247.5	4	82.9	4	20.19	4	0.0360	4	0.000328	4	7.9566	4
5904396	18	C	07/11/2014	23:17	219.877	-54.064	0	151.19	0	6.2764	0	34.2119	0	26.896	0	149.785	0	253.7	4	84.5	4	20.37	4	0.0936	4	0.000338	4	7.9624	4
5904396	18	C	07/11/2014	23:17	219.877	-54.064	0	141.00	0	6.3275	0	34.2124	0	26.890	0	139.693	0	255.6	4	85.3	4	20.62	4	0.1008	4	0.000338	4	7.9577	4
5904396	18	C	07/11/2014	23:17	219.877	-54.064	0	131.67	0	6.5213	0	34.2426	0	26.888	0	130.452	0	251.8	4	84.4	4	19.91	4	0.0720	4	0.000306	4	7.9606	4
5904396	18	C	07/11/2014	23:17	219.877	-54.064	0	121.17	0	6.2725	0	34.1932	0	26.882	0	120.052	0	255.6	4	85.1	4	20.21	4	0.1152	4	0.000349	4	7.9687	4
5904396	18	C	07/11/2014	23:17	219.877	-54.064	0	111.63	0	6.0262	0	34.1384	0	26.870	0	110.603	0	260.9	4	86.4	4	20.40	4	0.2016	4	0.000381	4	7.9728	4
5904396	18	C	07/11/2014	23:17	219.877	-54.064	0	101.24	0	6.0182	0	34.1239	0	26.859	0	100.311	0	263.3	4	87.2	4	20.40	4	0.2160	4	0.000392	4	7.9756	4
5904396	18	C	07/11/2014	23:17	219.877	-54.064	0	95.17	0	6.0363	0	34.1173	0	26.852	0	94.298	0	263.1	4	87.1	4	20.43	4	0.2448	4	0.000381	4	7.9773	4
5904396	18	C	07/11/2014	23:17	219.877	-54.064	0	89.20	0	6.0846	0	34.1114	0	26.841	0	88.384	0	262.7	4	87.1	4	20.25	4	0.2736	4	0.000435	4	7.9782	4
5904396	18	C	07/11/2014	23:17	219.877	-54.064	0	83.46	0	6.1063	0	34.1086	0	26.836	0	82.698	0	262.3	4	87.0	4	19.81	4	0.3024	4	0.000392	4	7.9868	4
5904396	18	C	07/11/2014	23:17	219.877	-54.064	0	77.89	0	5.8219	0	34.0315	0	26.811	0	77.180	0	267.1	4	88.0	4	20.28	4	0.5688	4	0.000478	4	7.9913	4
5904396	18	C	07/11/2014	23:17	219.877	-54.064	0	72.70	0	5.8047	0	34.0256	0	26.808	0	72.038	0	268.7	4	88.4	4	20.21	4	0.5472	4	0.000499	4	7.9932	4
5904396	18	C	07/11/2014	23:17	219.877	-54.064	0	67.46	0	5.7961	0	34.0229	0	26.807	0	66.846	0	269.1	4	88.6	4	20.34	4	0.5688	4	0.000488	4	7.9938	4
5904396	18	C	07/11/2014	23:17	219.877	-54.064	0	62.22	0	5.7900	0	34.0223	0	26.807	0	61.655	0	269.4	4	88.6	4	20.19	4	0.5544	4	0.000499	4	7.9940	4
5904396	18	C	07/11/2014	23:17	219.877	-54.064	0	56.89	0	5.7946	0	34.0230	0	26.807	0	56.374	0	269.4	4	88.7	4	20.07	4	0.5400	4	0.000510	4	7.9952	4
5904396	18	C	07/11/2014	23:17	219.877	-54.064	0	51.76	0	5.7864	0	34.0213	0	26.807	0	51.291	0	269.6	4	88.7	4	20.18	4	0.5328	4	0.000488	4	7.9941	4
5904396	18	C	07/11/2014	23:17	219.877	-54.064	0	46.77	0	5.7843	0	34.0203	0	26.806	0	46.347	0	269.7	4	88.7	4	20.28	4	0.5688	4	0.000488	4	7.9948	4
5904396	18	C	07/11/2014	23:17	219.877	-54.064	0	41.92	0	5.7810	0	34.0187	0	26.805	0	41.541	0	269.8	4	88.7	4	20.19	4	0.5400	4	0.000531	4	7.9957	4
5904396	18	C	07/11/2014	23:17	219.877	-54.064	0	36.94	0	5.7751	0	34.0167	0	26.804	0	36.607	0	269.9	4	88.8	4	20.23	4	0.5184	4	0.000531	4	7.9945	4
5904396	18	C	07/11/2014	23:17	219.877	-54.064	0	32.29	0	5.7696	0	34.0156	0	26.804	0	31.999	0	270.0	4	88.8	4	20.20	4	0.5544	4	0.000488	4	7.9943	4
5904396	18	C	07/11/2014	23:17	219.877	-54.064	0	28.05	0	5.7625	0	34.0144	0	26.804	0	27.798	0	270.2	4	88.8	4	20.24	4	0.5472	4	0.000521	4	7.9964	4
5904396	18	C	07/11/2014	23:17	219.877	-54.064	0	23.74	0	5.7546	0	34.0117	0	26.803	0	23.527	0	270.3	4	88.9	4	20.21	4	0.5400	4	0.000564	4	7.9965	4
5904396	18	C	07/11/2014	23:17	219.877	-54.064	0	19.43	0	5.7544	0	34.0117	0	26.803	0	19.256	0	270.4	4	88.9	4	20.22	4	0.5616	4	0.000499	4	7.9967	4
5904396	18	C	07/11/2014	23:17	219.877	-54.064	0	15.56	0	5.7550	0	34.0123	0	26.803	0	15.420	0	270.4	4	88.9	4	20.24	4	0.5760	4	0.000499	4	7.9966	4
5904396	18	C	07/11/2014	23:17	219.877	-54.064	0	11.66	0	5.7543	0	34.0115	0	26.802	0	11.556	0	270.8	4	89.0	4	20.29	4	0.4608	4	0.000499	4	7.9965	4
5904396	18	C	07/11/2014	23:17	219.877	-54.064	0	7.59	0	5.7551	0	34.0118	0	26.802	0	7.522	0	270.6	4	89.0	4	20.23	4	0.4248	4	0.000488	4	7.9954	4
5904396	18	C	07/11/2014	23:17	219.877	-54.064	0																						
5904396	19	C	07/17/2014	06:35	220.313	-54.316	0	1598.14	0	2.3717	0	34.6393	0	27.661	0	1577.783	0	155.4	4	47.3	4	33.29	4	0.0288	4	0.000233	4	7.7805	4
5904396	19	C	07/17/2014	06:35	220.313	-54.316	0	1498.99	0	2.4274	0	34.6175	0	27.639	0	1480.243	0	155.3	4	47.3	4	33.62	4	0.0288	4	0.000223	4	7.7764	4
5904396	19	C	07/17/2014	06:35	220.313	-54.316	0	1398.51	0	2.4948	0	34.5866	0	27.608	0	1381.348	0	155.1	4	47.4	4	33.93	4	0.0216	4	0.000266	4	7.7730	4
5904396	19	C	07/17/2014	06:35	220.313	-54.316	0	1299.82	0	2.5382	0	34.5579	0	27.581	0	1284.169	0	155.6	4	47.5	4	34.08	4	0.0144	4	0.000234	4	7.7700	4
5904396	19	C	07/17/2014	06:35	220.313	-54.316	0	1199.82	0	2.6531	0	34.5130	0	27.534	0	1185.655	0	157.9	4	48.4	4	34.12	4	0.0216	4	0.000245	4	7.7723	4
5904396	19	C	07/17/2014	06:35	220.313	-54.316	0	1099.35	0	2.7309	0	34.4868	0	27.506	0	1086.631	0	159.9	4	49.1	4	34.24	4	0.0360	4	0.000234	4	7.7755	4
5904396	19	C	07/17/2014	06:35	220.313	-54.316	0	999.15	0	2.8168	0	34.4318	0	27.454	0	987.826	0	166.5	4	51.2	4	33.96	4	0.0144	4	0.000289	4	7.7813	4
5904396	19	C	07/17/2014	06:35	220.313	-54.316	0	951.38	0	2.8640	0	34.4133	0	27.435	0	940.704	0	169.5	4	52.1	4	33.83	4	0.0072	4	0.000256	4	7.7844	4
5904396	19	C	07/17/2014	06:35	220.313	-54.316	0	901.55	0	2.8819	0	34.3916	0	27.415	0	891.540	0	173.3	4	53.3	4	33.84	4	0.0144	4	0.000267	4	7.7902	4
5904396	19	C	07/17/2014	06:35	220.313	-54.316	0	851.55	0	2.9774	0	34.3593	0	27.381	0	842.195	0	178.2	4	54.9	4	33.42	4	0.0072	4	0.000268	4	7.7972	4
5904396	19	C	07/17/2014	06:35	220.313	-54.316	0	800.89	0	3.0885	0	34.3360	0	27.352	0	792.188	0	182.9	4	56.5	4	33.11	4	0.0216	4	0.000279	4	7.8044	4
5904396	19	C	07/17/2014	06:35	220.313	-54.316	0	751.36	0	3.2204	0	34.3073	0	27.317	0	743.284	0	189.1	4	58.6	4	32.58	4	0.0216	4	0.000365	4	7.8124	4
5904396	19	C	07/17/2014	06:35	220.313	-54.316	0	701.46	0	3.4226	0	34.3040	0	27.295	0	694.004	0	189.0	4	58.9	4	32.31	4	0.0072	4	0.000279	4	7.8172	4
5904396	19	C	07/17/2014	06:35	220.313	-54.316	0	651.16	0	3.3950	0	34.2501	0	27.254	0	644.316	0	202.7	4	63.1	4	31.59	4	0.0072	4	0.000269	4	7.8311	4
5904396	19	C	07/17/2014	06:35	220.313	-54.316	0	601.13	0	3.8082	0	34.2689	0	27.228	0	594.883	0	198.6	4	62.5	4	31.05	4	0.0072	4	0.000280	4	7.8349	4
5904396	19	C	07/17/2014	06:35	220.313	-54.316	0	551.72	0	3.9848	0	34.2352	0	27.183	0	546.051	0	207.2	4	65.4	4	30.18	4	0.0072	4	0.000259	4	7.8473	4
5904396	19	C	07/17/2014	06:35	220.313	-54.316	0	501.25	0	4.1261	0	34.2181	0	27.155	0	496.160	0	211.7	4	67.1	4	29.38	4	0.0072	4	0.000281	4	7.8589	4
5904396	19	C	07/17/2014	06:35	220.313	-54.316	0	450.73	0	3.9661	0	34.1691	0	27.132	0	446.207	0	225.4	4	71.1	4	28.86	4	0.0216	4	0.000270	4	7.8753	4
5904396	19	C	07/17/2014	06:35	220.313	-54.316	0	401.27	0	4.7377	0	34.2154	0	27.086	0	397.291	0	216.9	4	69.7	4	27.75	4	0.0072	4	0.000271	4	7.8765	4
5904396	19	C	07/17/2014	06:35	220.313	-54.316	0	381.21	0	4.7569	0	34.1846	0	27.060	0	377.448	0	225.3	4	72.5	4	26.93	4	0.0072	4	0.000304	4	7.8935	4
5904396	19	C	07/17/2014	06:35	220.313	-54.316	0	361.19	0	4.8826	0	34.1811	0	27.043	0	357.643	0	229.6	4	74.0	4	26.43	4	0.0216	4	0.000261	4	7.8949	4
5904396	19	C	07/17/2014	06:35	220.313	-54.316	0	351.32	0	4.9297	0	34.1804	0	27.037	0	347.878	0	230.5	4	74.4	4	26.15	4	0.0072	4	0.000272	4	7.8987	4
5904396	19	C	07/17/2014	06:35	220.313	-54.316	0	341.56	0	4.9872	0	34.1776	0	27.028	0	338.222	0	231.8	4	74.9	4	26.02	4	0.0072	4	0.000336	4	7.9001	4
5904396	19	C	07/17/2014	06:35	220.313	-54.316	0	331.74	0	5.1270	0	34.1869	0	27.019	0	328.506	0	231.1	4	75.0	4	25.65	4	0.0072	4	0.000261	4	7.9027	4
5904396	19	C	07/17/2014	06:35	220.313	-54.316	0	321.57	0	5.0743	0	34.1762	0	27.017	0	318.442	0	233.8	4	75.7	4	25.34	4	0.0072	4	0.000272	4	7.9109	4
5904396	19	C	07/17/2014	06:35	220.313	-54.316	0	311.49	0	5.1004	0	34.1660	0	27.005	0	308.468	0	237.8	4	77.1	4	25.17	4	0.0072	4	0.000315	4	7.9138	4
5904396	19	C	07/17/2014	06:35	220.313	-54.316	0	301.12	0	5.2746	0	34.1788	0	26.995	0	298.206	0	239.1	4	77.8	4	24.90	4	0.0072	4	0.000294	4	7.9135	4
5904396	19	C	07/17/2014	06:35	220.313	-54.316	0	291.34	0	5.3249	0	34.1821	0	26.992	0	288.528	0	239.1	4	77.9	4	24.43	4	0.0072	4	0.000262	4	7.9187	4
5904396	19	C	07/17/2014	06:35	220.313	-54.316	0	281.78	0	5.4120	0	34.1837	0	26.983	0	279.066	0	240.0	4	78.4	4	23.97	4	0.0072	4	0.000283	4	7.9235	4
5904396	19	C	07/17/2014	06:35	220.313	-54.316	0	268.56	0	5.4770	0	34.1778	0	26.970	0	265.982	0	243.4	4	79.6	4	23.55	4	0.0144	4	0.000262	4	7.9297	4
5904396	19	C	07/17/2014	06:35	220.313	-54.316	0	258.92	0	5.6013	0	34.1858	0	26.961	0	256.441	0	245.1	4	80.4	4	23.01	4	0.0216	4	0.000283	4	7.9329	4
5904396	19	C	07/17/2014	06:35	220.313	-54.316	0	250.80	0	5.6006	0	34.1800	0	26.957	0	248.403	0	246.9	4	81.0	4	22.99	4	0.0504	4	0.000305	4	7.9350	4
5904396	19	C	07/17/2014	06:35	220.313	-54.316	0	240.60	0	5.6411	0	34.1826	0	26.954	0	238.307	0	247.8	4	81.4	4	22.80	4	0.0144	4	0.000284	4	7.9364	4
5904396	19	C	07/17/2014	06:35	220.313	-54.316	0	231.31	0	5.7108	0	34.1877	0	26.949	0	229.110	0	247.9	4	81.5	4	22.69	4	0.0072	4	0.000305	4	7.9381	4
5904396	19	C	07/17/2014	06:35	220.313	-54.316	0	220.83	0	5.8782	0	34.2055	0	26.943	0	218.735	0	247.4	4	81.7	4	22.37	4	0.0216	4	0.000284	4	7.9385	4
5904396	19	C	07/17/2014	06:35	220.313	-54.316	0	211.73	0	6.0555	0	34.2252	0	26.936	0	209.726	0	246.0	4	81.6	4	22.00	4	0.0144	4	0.000273	4	7.9390	4
5904396	19	C	07/17/2014	06:35	220.313	-54.316	0	201.77	0	6.1601	0	34.2302	0	26.926	0	199.865	0	246.6	4	82.0	4	21.62	4	0.0144	4	0.000306	4	7.9418	4
5904396	19	C	07/17/2014	06:35	220.313	-54.316	0	191.72	0	6.1865	0	34.2231	0	26.917	0	189.915	0	248.5	4	82.6	4	21.21	4	0.0432	4	0.000306	4	7.9471	4
5904396	19	C	07/17/2014	06:35	220.313	-54.316	0	180.29	0	6.0924	0	34.1902	0	26.903	0	178.597	0	253.2	4	84.0	4	20.87	4	0.0720	4	0.000327	4	7.9552	4
5904396	19	C	07/17/2014	06:35	220.313	-54.316	0	171.04	0	6.0154	0	34.1698	0	26.897	0	169.438	0	257.2	4	85.2	4	20.36	4	0.1224	4	0.000327	4	7.9673	4
5904396	19	C	07/17/2014	06:35	220.313	-54.316	0	161.11	0	6.1215	0	34.1821	0	26.893	0	159.605	0	260.0	4	86.3	4	20.05	4	0.1440	4	0.000360	4	7.9663	4
5904396	19	C	07/17/2014	06:35	220.313	-54.316	0	150.70	0	5.6474	0	34.0992	0	26.886	0	149.296	0	265.3	4	87.0	4	20.73	4	0.2304	4	0.000391	4	7.9719	4
5904396	19	C	07/17/2014	06:35	220.313	-54.316	0	140.65	0	5.3939	0	34.0521	0	26.879	0	139.343	0	269.5	4	87.9	4	21.04	4	0.3384	4	0.000402	4	7.9771	4
5904396	19	C	07/17/2014	06:35	220.313	-54.316	0	131.11	0	5.3675	0	34.0451	0	26.877	0	129.895	0	270.7	4	88.2	4	20.99	4	0.3456	4	0.000434	4	7.9785	4
5904396	19	C	07/17/2014	06:35	220.313	-54.316	0	120.87	0	5.3875	0	34.0454	0	26.875	0	119.753	0	271.0	4	88.3	4	20.96	4	0.3960	4	0.000445	4	7.9831	4
5904396	19	C	07/17/2014	06:35	220.313	-54.316	0	111.08	0	5.4674	0	34.0501	0	26.869	0	110.056	0	271.2	4	88.6	4	20.77	4	0.4968	4	0.000488	4	7.9821	4
5904396	19	C	07/17/2014	06:35	220.313	-54.316	0	101.21	0	5.4805	0	34.0506	0	26.867	0	100.279	0	271.3	4	88.6	4	20.91	4	0.5400	4	0.000488	4	7.9842	4
5904396	19	C	07/17/2014	06:35	220.313	-54.316	0	94.64	0	5.4886	0	34.0503	0	26.866	0	93.771	0	271.4	4	88.7	4	20.82	4	0.5040	4	0.000466	4	7.9847	4
5904396	19	C	07/17/2014	06:35	220.313	-54.316	0	88.17	0	5.5039	0	34.0506	0	26.864	0	87.362	0	271.5	4	88.8	4	20.61	4	0.5112	4	0.000456	4	7.9866	4
5904396	19	C	07/17/2014	06:35	220.313	-54.316	0	81.98	0	5.5224	0	34.0524	0	26.864	0	81.230	0	271.5	4	88.8	4	20.58	4	0.5400	4	0.000477	4	7.9873	4
5904396	19	C	07/17/2014	06:35	220.313	-54.316	0	75.66	0	5.5420	0	34.0527	0	26.861	0	74.969	0	271.5	4	88.8	4	20.65	4	0.5544	4	0.000488	4	7.9881	4
5904396	19	C	07/17/2014	06:35	220.313	-54.316	0	70.10	0	5.5391	0	34.0533	0	26.862	0	69.460	0	271.5	4	88.8	4	20.56	4	0.6048	4	0.000520	4	7.9886	4
5904396	19	C	07/17/2014	06:35	220.313	-54.316	0	64.28	0	5.5437	0	34.0541	0	26.862	0	63.694	0	271.6	4	88.9	4	20.55	4	0.6120	4	0.000617	4	7.9892	4
5904396	19	C	07/17/2014	06:35	220.313	-54.316	0	58.99	0	5.5464	0	34.0549	0	26.862	0	58.453	0	271.7	4	88.9	4	20.54	4	0.5688	4	0.000510	4	7.9889	4
5904396	19	C	07/17/2014	06:35	220.313	-54.316	0	53.94	0	5.5523	0	34.0558	0	26.862	0	53.450	0	271.5	4	88.9	4	20.59	4	0.6048	4	0.000488	4	7.9898	4
5904396	19	C	07/17/2014	06:35	220.313	-54.316	0	48.66	0	5.5515	0	34.0558	0	26.862	0	48.219	0	271.6	4	88.9	4	20.56	4	0.5472	4	0.000499	4	7.9900	4
5904396	19	C	07/17/2014	06:35	220.313	-54.316	0	43.74	0	5.5510	0	34.0558	0	26.862	0	43.344	0	271.8	4	88.9	4	20.61	4	0.5544	4	0.000499	4	7.9901	4
5904396	19	C	07/17/2014	06:35	220.313	-54.316	0	37.89	0	5.5507	0	34.0559	0	26.863	0	37.547	0	271.5	4	88.8	4	20.60	4	0.5616	4	0.000467	4	7.9907	4
5904396	19	C	07/17/2014	06:35	220.313	-54.316	0	31.73	0	5.5490	0	34.0560	0	26.863	0	31.443	0	271.5	4	88.9	4	20.62	4	0.5760	4	0.000477	4	7.9910	4
5904396	19	C	07/17/2014	06:35	220.313	-54.316	0	25.88	0	5.5488	0	34.0560	0	26.863	0	25.647	0	271.6	4	88.9	4	20.53	4	0.6048	4	0.000531	4	7.9909	4
5904396	19	C	07/17/2014	06:35	220.313	-54.316	0	21.21	0	5.5488	0	34.0557	0	26.862	0	21.019	0	271.5	4	88.9	4	20.66	4	0.5976	4	0.000477	4	7.9912	4
5904396	19	C	07/17/2014	06:35	220.313	-54.316	0	16.50	0	5.5517	0	34.0560	0	26.862	0	16.352	0	271.6	4	88.9	4	20.53	4	0.5904	4	0.000499	4	7.9911	4
5904396	19	C	07/17/2014	06:35	220.313	-54.316	0	12.43	0	5.5461	0	34.0560	0	26.863	0	12.318	0	271.7	4	88.9	4	20.43	4	0.6192	4	0.000456	4	7.9920	4
5904396	19	C	07/17/2014	06:35	220.313	-54.316	0	8.94	0	5.5474	0	34.0552	0	26.862	0	8.860	0	271.8	4	88.9	4	20.58	4	0.6048	4	0.000477	4	7.9917	4
5904396	19	C	07/17/2014	06:35	220.313	-54.316	0	5.17	0	5.5381	0	34.0558	0	26.864	0	5.124	0	272.0	4	89.0	4	20.64	4	0.6048	4	0.000585	4	7.9922	4
5904396	19	C	07/17/2014	06:35	220.313	-54.316	0																						
5904396	20	C	07/22/2014	13:25	220.997	-54.530	0	1598.04	0	2.2632	0	34.6651	0	27.691	0	1577.655	0	158.9	4	48.3	4	32.93	4	0.0216	4	0.000233	4	7.7825	4
5904396	20	C	07/22/2014	13:25	220.997	-54.530	0	1498.61	0	2.3488	0	34.6389	0	27.662	0	1479.841	0	157.1	4	47.8	4	33.30	4	0.0216	4	0.000244	4	7.7776	4
5904396	20	C	07/22/2014	13:25	220.997	-54.530	0	1398.77	0	2.4284	0	34.6123	0	27.634	0	1381.578	0	155.4	4	47.4	4	33.53	4	0.0288	4	0.000234	4	7.7756	4
5904396	20	C	07/22/2014	13:25	220.997	-54.530	0	1299.27	0	2.5048	0	34.5774	0	27.599	0	1283.604	0	155.2	4	47.4	4	33.98	4	0.0216	4	0.000255	4	7.7708	4
5904396	20	C	07/22/2014	13:25	220.997	-54.530	0	1198.92	0	2.5688	0	34.5465	0	27.568	0	1184.746	0	156.1	4	47.7	4	34.11	4	0.0288	4	0.000245	4	7.7711	4
5904396	20	C	07/22/2014	13:25	220.997	-54.530	0	1098.20	0	2.6522	0	34.5052	0	27.527	0	1085.477	0	158.6	4	48.6	4	34.29	4	0.0288	4	0.000234	4	7.7720	4
5904396	20	C	07/22/2014	13:25	220.997	-54.530	0	999.13	0	2.7634	0	34.4535	0	27.476	0	987.788	0	163.9	4	50.3	4	34.32	4	0.0144	4	0.000278	4	7.7770	4
5904396	20	C	07/22/2014	13:25	220.997	-54.530	0	950.87	0	2.8055	0	34.4336	0	27.456	0	940.184	0	166.6	4	51.2	4	34.13	4	0.0144	4	0.000289	4	7.7791	4
5904396	20	C	07/22/2014	13:25	220.997	-54.530	0	901.19	0	2.8566	0	34.3996	0	27.424	0	891.168	0	171.7	4	52.8	4	33.98	4	0.0144	4	0.000267	4	7.7853	4
5904396	20	C	07/22/2014	13:25	220.997	-54.530	0	851.60	0	2.9456	0	34.3679	0	27.391	0	842.229	0	176.0	4	54.2	4	33.52	4	0.0072	4	0.000267	4	7.7933	4
5904396	20	C	07/22/2014	13:25	220.997	-54.530	0	801.34	0	2.9233	0	34.3258	0	27.359	0	792.617	0	185.3	4	57.1	4	33.43	4	0.0072	4	0.000267	4	7.8015	4
5904396	20	C	07/22/2014	13:25	220.997	-54.530	0	751.39	0	3.0843	0	34.3058	0	27.328	0	743.300	0	189.7	4	58.6	4	32.91	4	0.0072	4	0.000289	4	7.8083	4
5904396	20	C	07/22/2014	13:25	220.997	-54.530	0	700.68	0	3.2377	0	34.2846	0	27.297	0	693.220	0	194.2	4	60.3	4	32.44	4	0.0144	4	0.000279	4	7.8161	4
5904396	20	C	07/22/2014	13:25	220.997	-54.530	0	651.42	0	3.4635	0	34.2729	0	27.266	0	644.561	0	196.6	4	61.3	4	31.88	4	0.0144	4	0.000258	4	7.8238	4
5904396	20	C	07/22/2014	13:25	220.997	-54.530	0	601.52	0	3.5805	0	34.2463	0	27.233	0	595.257	0	203.3	4	63.6	4	31.23	4	0.0072	4	0.000323	4	7.8332	4
5904396	20	C	07/22/2014	13:25	220.997	-54.530	0	551.29	0	3.9918	0	34.2458	0	27.191	0	545.616	0	202.8	4	64.1	4	30.37	4	0.0216	4	0.000280	4	7.8431	4
