EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP
,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C
  096U20160108, HEOBI,    23,  1,      1,20160129,0637,-53.0726,  72.5931,  125,    125.4,   2.6440,  33.9250,2,  33.9160,2,    328.2,2,    326.5,2,    14.39,2,    25.54, 2,     0.28, 2,     1.88,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    24,  1,     11,20160129,1328,-52.9844,  72.5552,  215,     14.1,   2.7500,  33.9210,2,  33.9120,2,    331.2,2,    328.2,2,    13.24,2,    25.31, 2,     0.29, 2,     1.86,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    24,  1,     10,20160129,1327,-52.9844,  72.5552,  215,     29.6,   2.7410,  33.9210,2,  33.9140,2,    330.9,2,    328.5,2,    13.22,2,    25.24, 2,     0.29, 2,     1.86,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    24,  1,      9,20160129,1326,-52.9844,  72.5552,  215,     50.0,   2.7910,  33.9190,2,  33.9100,2,    331.5,2,    329.6,2,    12.63,2,    25.12, 2,     0.29, 2,     1.85,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    24,  1,      8,20160129,1325,-52.9844,  72.5552,  215,     64.6,   2.7610,  33.9210,2,  33.9120,2,    331.0,2,    329.6,2,    12.63,2,    25.11, 2,     0.29, 2,     1.85,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    24,  1,      7,20160129,1324,-52.9844,  72.5552,  215,     73.9,   2.8000,  33.9180,2,  33.9090,2,    332.0,2,    329.6,2,    12.60,2,    25.15, 2,     0.30, 2,     1.85,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    24,  1,      6,20160129,1322,-52.9844,  72.5552,  215,     90.1,   2.7070,  33.9220,2,  33.9140,2,    329.8,2,    327.3,2,    13.76,2,    25.38, 2,     0.29, 2,     1.87,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    24,  1,      5,20160129,1320,-52.9844,  72.5552,  215,    119.6,   2.5930,  33.9290,2,  33.9210,2,    326.6,2,    325.0,2,    15.09,2,    25.64, 2,     0.29, 2,     1.90,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    24,  1,      4,20160129,1318,-52.9844,  72.5552,  215,    166.0,   2.5750,  33.9300,2,  33.9220,2,    326.2,2,    324.5,2,    15.28,2,    25.70, 2,     0.28, 2,     1.91,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    24,  1,      3,20160129,1316,-52.9844,  72.5552,  215,    183.7,   2.4950,  33.9360,2,  33.9270,2,    323.7,2,    322.7,2,    16.38,2,    25.90, 2,     0.28, 2,     1.93,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    24,  1,      2,20160129,1314,-52.9844,  72.5552,  215,    200.3,   2.4890,  33.9370,2,  33.9340,2,    323.5,2,    322.4,2,    16.54,2,    25.92, 2,     0.28, 2,     1.93,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    24,  1,      1,20160129,1314,-52.9844,  72.5552,  215,    207.3,   2.4880,  33.9370,2,  33.9280,2,    323.5,2,    322.2,2,    16.55,2,    25.87, 2,     0.28, 2,     1.93,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    25,  1,     24,20160201,0106,-54.1670,  73.6645, 2150,     15.4,   2.5380,  33.8820,2,-999.0000,9,    341.5,2,   -999.0,9,  -999.00,9,  -999.00, 9,  -999.00, 9,  -999.00,9,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    25,  1,     23,20160201,0106,-54.1670,  73.6645, 2150,     15.5,   2.5380,  33.8820,2,  33.8770,2,    342.0,2,    340.3,2,    12.63,2,    25.83, 2,     0.28, 2,     1.75,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    25,  1,     22,20160201,0104,-54.1670,  73.6645, 2150,     29.4,   2.5390,  33.8820,2,-999.0000,9,    342.1,2,   -999.0,9,  -999.00,9,  -999.00, 9,  -999.00, 9,  -999.00,9,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    25,  1,     21,20160201,0104,-54.1670,  73.6645, 2150,     29.6,   2.5380,  33.8830,2,  33.8760,2,    341.3,2,    340.4,2,    12.70,2,    25.86, 2,     0.28, 2,     1.76,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    25,  1,     19,20160201,0102,-54.1670,  73.6645, 2150,     79.5,   2.5330,  33.8840,2,  33.8770,2,    341.6,2,    340.8,2,    12.66,2,    25.94, 2,     0.28, 2,     1.76,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    25,  1,     20,20160201,0102,-54.1670,  73.6645, 2150,     81.2,   2.5380,  33.8830,2,-999.0000,9,    341.6,2,   -999.0,9,  -999.00,9,  -999.00, 9,  -999.00, 9,  -999.00,9,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    25,  1,     18,20160201,0101,-54.1670,  73.6645, 2150,     90.2,   2.5310,  33.8840,2,  33.8760,2,    341.5,2,    340.5,2,    12.73,2,    25.94, 2,     0.28, 2,     1.75,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    25,  1,     17,20160201,0059,-54.1670,  73.6645, 2150,    100.2,   2.4690,  33.8850,2,  33.8800,2,    341.7,2,    339.9,2,    13.86,2,    26.12, 2,     0.28, 2,     1.80,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    25,  1,     16,20160201,0057,-54.1670,  73.6645, 2150,    150.3,   0.7150,  33.9380,2,  33.9310,2,    332.6,2,    332.6,2,    27.51,2,    28.90, 2,     0.26, 2,     2.05,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    25,  1,     15,20160201,0055,-54.1670,  73.6645, 2150,    200.5,   1.2440,  34.0840,2,  34.0750,2,    281.7,2,    282.5,2,    38.33,2,    31.93, 2,     0.02, 2,     2.23,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    25,  1,     14,20160201,0052,-54.1670,  73.6645, 2150,    301.0,   2.2570,  34.3400,2,  34.3320,2,    200.2,2,    201.4,2,    58.52,2,    35.81, 2,     0.01, 2,     2.50,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    25,  1,     13,20160201,0049,-54.1670,  73.6645, 2150,    401.5,   2.3690,  34.4510,2,  34.4430,2,    180.6,2,    181.6,2,    67.36,2,    36.05, 2,     0.01, 2,     2.51,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    25,  1,     12,20160201,0047,-54.1670,  73.6645, 2150,    500.1,   2.3750,  34.5320,2,  34.5230,2,    174.1,2,    177.3,2,    72.69,2,    35.57, 2,     0.00, 2,     2.49,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    25,  1,     11,20160201,0044,-54.1670,  73.6645, 2150,    601.1,   2.3680,  34.5860,2,  34.5770,2,    173.3,2,    175.0,2,    75.69,2,    35.00, 2,     0.00, 2,     2.44,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    25,  1,     10,20160201,0041,-54.1670,  73.6645, 2150,    701.6,   2.3530,  34.6310,2,  34.6210,2,    175.3,2,    176.8,2,    77.30,2,    34.52, 2,     0.01, 2,     2.41,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    25,  1,      9,20160201,0039,-54.1670,  73.6645, 2150,    799.7,   2.3230,  34.6670,2,  34.6600,2,    178.5,2,    180.4,2,    78.79,2,    33.28, 2,     0.00, 2,     2.34,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    25,  1,      8,20160201,0036,-54.1670,  73.6645, 2150,    900.6,   2.2990,  34.6970,2,  34.6870,2,    182.9,2,    185.7,2,    78.97,2,    32.46, 2,     0.00, 2,     2.29,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    25,  1,      7,20160201,0034,-54.1670,  73.6645, 2150,   1000.0,   2.2550,  34.7200,2,  34.7080,2,    187.2,2,    189.3,2,    79.59,2,    31.85, 2,     0.00, 2,     2.24,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    25,  1,      6,20160201,0029,-54.1670,  73.6645, 2150,   1200.6,   2.1290,  34.7500,2,  34.7410,2,    194.3,2,    198.1,2,    81.70,2,    30.85, 2,     0.00, 2,     2.17,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    25,  1,      5,20160201,0025,-54.1670,  73.6645, 2150,   1400.1,   1.9780,  34.7630,2,  34.7530,2,    199.5,2,    202.0,2,    85.13,2,    30.37, 2,     0.00, 2,     2.14,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    25,  1,      4,20160201,0019,-54.1670,  73.6645, 2150,   1600.5,   1.8280,  34.7680,2,  34.7580,2,    203.0,2,    207.1,2,    89.15,2,    30.24, 2,     0.00, 2,     2.14,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    25,  1,      3,20160201,0012,-54.1670,  73.6645, 2150,   2000.5,   1.5020,  34.7580,2,  34.7490,2,    206.1,2,    211.5,2,    99.35,2,    30.64, 2,     0.00, 2,     2.16,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    25,  1,      2,20160201,0008,-54.1670,  73.6645, 2150,   2100.3,   1.4440,  34.7560,2,  34.7480,2,    206.4,2,    212.5,2,   101.28,2,    30.76, 2,     0.00, 2,     2.17,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    25,  1,      1,20160201,0005,-54.1670,  73.6645, 2150,   2157.7,   1.4140,  34.7540,2,  34.7440,2,    205.9,2,    211.7,2,   104.92,2,    30.90, 2,     0.00, 2,     2.18,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    26,  1,      5,20160203,0024,-53.0600,  73.9898,  110,     10.8,   3.0840,  33.8940,2,  33.8890,2,    331.7,2,    330.8,2,     7.40,2,    23.72, 2,     0.29, 2,     1.75,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    26,  1,      4,20160203,0022,-53.0600,  73.9898,  110,     38.1,   3.0690,  33.8950,2,  33.8920,2,    331.4,2,    330.3,2,     7.73,2,    23.92, 2,     0.29, 2,     1.77,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    26,  1,      3,20160203,0021,-53.0600,  73.9898,  110,     50.0,   3.0760,  33.8950,2,  33.8870,2,    331.0,2,    330.6,2,     8.04,2,    23.99, 2,     0.29, 2,     1.77,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    26,  1,      2,20160203,0018,-53.0600,  73.9898,  110,     82.6,   3.0740,  33.8950,2,  33.8880,2,    330.6,2,    330.4,2,     8.21,2,    23.95, 2,     0.29, 2,     1.78,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    26,  1,      1,20160203,0016,-53.0600,  73.9898,  110,    103.1,   3.0710,  33.8950,2,  33.8960,2,    330.5,2,    330.1,2,     8.40,2,    24.01, 2,     0.29, 2,     1.78,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    27,  1,      9,20160203,0451,-53.2129,  73.6401,  119,      9.7,   3.1090,  33.8990,2,  33.8900,2,    331.2,2,    330.8,2,     8.25,2,    24.18, 2,     0.29, 2,     1.78,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    27,  1,      8,20160203,0451,-53.2129,  73.6401,  119,      9.8,   3.1110,  33.8990,2,-999.0000,9,    331.2,2,   -999.0,9,  -999.00,9,  -999.00, 9,  -999.00, 9,  -999.00,9,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    27,  1,      7,20160203,0449,-53.2129,  73.6401,  119,     19.4,   3.0910,  33.8990,2,  33.8910,2,    331.1,2,    330.6,2,     8.35,2,    24.21, 2,     0.29, 2,     1.79,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    27,  1,      6,20160203,0448,-53.2129,  73.6401,  119,     44.8,   3.0480,  33.9010,2,  33.8920,2,    330.6,2,    330.4,2,     8.94,2,    24.38,65,     0.29, 2,     1.80,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    27,  1,      5,20160203,0446,-53.2129,  73.6401,  119,     60.5,   3.0260,  33.9020,2,  33.8930,2,    329.9,2,    329.6,2,     9.44,2,    24.23, 2,     0.29, 2,     1.81,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    27,  1,      4,20160203,0444,-53.2129,  73.6401,  119,     75.0,   2.9990,  33.9020,2,  33.8950,2,    329.5,2,    329.0,2,    10.13,2,    24.39, 2,     0.29, 2,     1.83,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    27,  1,      3,20160203,0443,-53.2129,  73.6401,  119,     90.1,   2.9490,  33.9040,2,  33.8970,2,    328.5,2,    328.5,2,    11.19,2,    24.59, 2,     0.28, 2,     1.86,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    27,  1,      1,20160203,0440,-53.2129,  73.6401,  119,    110.6,   2.8980,  33.9040,2,-999.0000,9,    327.4,2,    327.5,2,  -999.00,9,  -999.00, 9,  -999.00, 9,  -999.00,9,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    27,  1,      2,20160203,0441,-53.2129,  73.6401,  119,    111.4,   2.9060,  33.9040,2,  33.8990,2,    327.5,2,   -999.0,9,    11.80,2,    24.61, 2,     0.28, 2,     1.88,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    28,  1,     10,20160203,0829,-53.2807,  73.3160,  135,     11.1,   3.4160,  33.8720,2,-999.0000,9,    334.2,2,   -999.0,9,  -999.00,9,  -999.00, 9,  -999.00, 9,  -999.00,9,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    28,  1,      9,20160203,0829,-53.2807,  73.3160,  135,     11.8,   3.4350,  33.8720,2,  33.8650,2,    334.5,2,    334.6,2,     2.04,2,    23.26, 2,     0.31, 2,     1.65,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    28,  1,      8,20160203,0827,-53.2807,  73.3160,  135,     20.2,   3.3440,  33.8730,2,  33.8670,2,    334.3,2,    334.8,2,     2.39,2,    23.26, 2,     0.31, 2,     1.66,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    28,  1,      7,20160203,0826,-53.2807,  73.3160,  135,     39.7,   3.0230,  33.8920,2,  33.8870,2,    331.7,2,    331.6,2,     6.76,2,    23.89, 2,     0.30, 2,     1.75,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    28,  1,      6,20160203,0824,-53.2807,  73.3160,  135,     50.2,   2.8460,  33.9070,2,  33.9010,2,    328.9,2,    328.9,2,    10.04,2,    24.34, 2,     0.30, 2,     1.83,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    28,  1,      5,20160203,0823,-53.2807,  73.3160,  135,     60.3,   2.7510,  33.9150,2,  33.9050,2,    327.0,2,    326.9,2,    11.69,2,    24.61, 2,     0.29, 2,     1.85,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    28,  1,      4,20160203,0822,-53.2807,  73.3160,  135,     81.0,   2.5880,  33.9300,2,  33.9260,2,    322.6,2,    322.3,2,    15.43,2,    25.27, 2,     0.28, 2,     1.93,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    28,  1,      3,20160203,0820,-53.2807,  73.3160,  135,    100.6,   2.5800,  33.9310,2,  33.9230,2,    322.0,2,    322.9,2,    15.66,2,    25.36, 2,     0.27, 2,     1.93,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    28,  1,      2,20160203,0818,-53.2807,  73.3160,  135,    128.1,   2.5150,  33.9370,2,  33.9290,2,    320.3,2,    320.1,2,    16.92,2,    25.63, 2,     0.27, 2,     1.95,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    28,  1,      1,20160203,0818,-53.2807,  73.3160,  135,    129.4,   2.5150,  33.9370,2,-999.0000,9,    320.3,2,   -999.0,9,  -999.00,9,  -999.00, 9,  -999.00, 9,  -999.00,9,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    29,  1,      8,20160203,1615,-52.9604,  73.2389,  131,      7.4,   3.0500,  33.8880,2,  33.8790,2,    330.1,2,    330.4,2,    11.42,2,    25.40, 2,     0.29, 2,     1.87,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    29,  1,      9,20160203,1615,-52.9604,  73.2389,  131,      7.4,   3.0500,  33.8880,2,-999.0000,9,    330.5,2,   -999.0,9,  -999.00,9,  -999.00, 9,  -999.00, 9,  -999.00,9,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    29,  1,      7,20160203,1613,-52.9604,  73.2389,  131,     19.5,   3.0370,  33.8880,2,  33.8780,2,    330.3,2,    330.2,2,    11.42,2,    25.35, 2,     0.29, 2,     2.03,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    29,  1,      6,20160203,1612,-52.9604,  73.2389,  131,     34.6,   3.0080,  33.8880,2,  33.8780,2,    329.6,2,    291.5,2,    11.30,2,    25.36, 2,     0.29, 2,     1.87,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    29,  1,      5,20160203,1611,-52.9604,  73.2389,  131,     50.3,   2.9880,  33.8900,2,  33.8800,2,    329.5,2,    409.6,2,    11.13,2,    25.30, 2,     0.28, 2,     1.86,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    29,  1,      4,20160203,1609,-52.9604,  73.2389,  131,     75.8,   2.8400,  33.9040,2,  33.8960,2,    325.0,2,    325.4,2,    12.51,2,    25.55, 2,     0.28, 2,     1.89,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    29,  1,      3,20160203,1607,-52.9604,  73.2389,  131,    100.5,   2.8170,  33.9070,2,  33.8970,2,    324.5,2,    324.6,2,    12.77,2,    25.55, 2,     0.27, 2,     1.90,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    29,  1,      1,20160203,1604,-52.9604,  73.2389,  131,    122.6,   2.7990,  33.9090,2,-999.0000,9,    323.7,2,   -999.0,9,  -999.00,9,  -999.00, 9,  -999.00, 9,  -999.00,9,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    29,  1,      2,20160203,1604,-52.9604,  73.2389,  131,    123.4,   2.7930,  33.9100,2,  33.9000,2,    323.7,2,    323.8,2,    13.07,2,    25.62, 2,     0.27, 2,     1.92,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    30,  1,      9,20160204,0134,-53.0054,  73.7218,   97,      7.5,   3.0760,  33.8720,2,-999.0000,9,    329.2,2,   -999.0,9,  -999.00,9,  -999.00, 9,  -999.00, 9,  -999.00,9,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    30,  1,      7,20160204,0133,-53.0054,  73.7218,   97,      8.0,   3.0760,  33.8710,2,  33.8620,2,    329.4,2,    329.2,2,    10.67,2,    25.20, 2,     0.29, 2,     1.86,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    30,  1,      8,20160204,0133,-53.0054,  73.7218,   97,      8.0,   3.0760,  33.8710,2,-999.0000,9,    329.2,2,   -999.0,9,  -999.00,9,  -999.00, 9,  -999.00, 9,  -999.00,9,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    30,  1,      6,20160204,0132,-53.0054,  73.7218,   97,     20.1,   3.0740,  33.8700,2,  33.8610,2,    328.9,2,    329.1,2,    10.78,2,    25.35, 2,     0.29, 2,     1.86,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    30,  1,      5,20160204,0130,-53.0054,  73.7218,   97,     30.3,   3.0750,  33.8770,2,  33.8670,2,    329.1,2,    329.0,2,    10.88,2,    25.29, 2,     0.29, 2,     1.87,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    30,  1,      4,20160204,0129,-53.0054,  73.7218,   97,     50.0,   3.0710,  33.8790,2,  33.8700,2,    328.8,2,    329.0,2,    10.83,2,    25.25, 2,     0.29, 2,     1.86,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    30,  1,      3,20160204,0126,-53.0054,  73.7218,   97,     75.7,   2.9810,  33.8980,2,  33.8900,2,    327.0,2,    327.0,2,    10.24,2,    25.16, 2,     0.29, 2,     1.84,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    30,  1,      2,20160204,0125,-53.0054,  73.7218,   97,     88.8,   2.9830,  33.8980,2,  33.8900,2,    326.6,2,    326.3,2,  -999.00,9,  -999.00, 9,  -999.00, 9,  -999.00,9,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    30,  1,      1,20160204,0124,-53.0054,  73.7218,   97,     89.0,   2.9830,  33.8980,2,-999.0000,9,    326.5,2,   -999.0,9,    10.31,2,    25.16, 2,     0.29, 2,     1.85,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    31,  1,      5,20160204,1044,-53.0034,  73.6069,   56,      4.7,   3.0340,  33.8590,2,  33.8520,2,    327.9,2,    327.9,2,    11.24,2,    25.06, 2,     0.29, 2,     1.87,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    31,  1,      6,20160204,1044,-53.0034,  73.6069,   56,      5.4,   3.0340,  33.8590,2,-999.0000,9,    326.8,2,   -999.0,9,  -999.00,9,  -999.00, 9,  -999.00, 9,  -999.00,9,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    31,  1,      4,20160204,1042,-53.0034,  73.6069,   56,     20.2,   3.0270,  33.8610,2,  33.8530,2,    327.6,2,    327.9,2,    11.27,2,    25.09, 2,     0.29, 2,     1.88,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    31,  1,      3,20160204,1040,-53.0034,  73.6069,   56,     34.7,   2.9980,  33.8710,2,  33.8610,2,    326.9,2,    327.1,2,    11.42,2,    25.16, 2,     0.29, 2,     1.92,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    31,  1,      2,20160204,1039,-53.0034,  73.6069,   56,     47.5,   3.0090,  33.8680,2,  33.8580,2,    326.7,2,    328.1,2,    11.35,2,    25.14, 2,     0.29, 2,     1.88,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    31,  1,      1,20160204,1039,-53.0034,  73.6069,   56,     47.7,   3.0070,  33.8690,2,-999.0000,9,    327.0,2,   -999.0,9,  -999.00,9,  -999.00, 9,  -999.00, 9,  -999.00,9,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    32,  1,      8,20160206,0406,-53.0320,  72.6604,  136,     93.9,   2.7720,  33.9210,2,  33.9200,2,    323.6,2,    323.8,2,    14.00,2,    24.54, 2,     0.28, 2,     1.89,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    32,  1,      7,20160206,0403,-53.0320,  72.6604,  136,    121.3,   2.7510,  33.9210,2,  33.9140,2,    322.8,2,    323.7,2,    14.21,2,    24.55, 2,     0.28, 2,     1.90,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    32,  1,      5,20160206,0359,-53.0320,  72.6604,  136,    123.3,   2.7330,  33.9230,2,  33.9120,2,    322.3,2,    323.2,2,    14.51,2,    24.64, 2,     0.28, 2,     1.92,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    32,  1,      3,20160206,0351,-53.0320,  72.6604,  136,    124.0,   2.7050,  33.9260,2,  33.9180,2,    322.1,2,    322.7,2,    14.90,2,    24.76, 2,     0.28, 2,     1.91,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    32,  1,     15,20160206,0531,-53.0320,  72.6604,  136,    124.2,   2.4160,  33.9420,2,  33.9360,2,    314.4,2,    316.3,2,    19.75,2,    25.62, 2,     0.26, 2,     1.99,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    32,  1,      1,20160206,0350,-53.0320,  72.6604,  136,    124.4,   2.6870,  33.9290,2,  33.9150,2,    322.6,2,    322.5,2,    14.92,2,    24.67, 2,     0.28, 2,     1.91,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    32,  1,      4,20160206,0354,-53.0320,  72.6604,  136,    124.4,   2.7200,  33.9240,2,  33.9150,2,    321.9,2,    322.9,2,    14.76,2,    24.71, 2,     0.28, 2,     1.91,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    32,  1,      2,20160206,0351,-53.0320,  72.6604,  136,    125.0,   2.7070,  33.9230,2,  33.9170,2,    321.4,2,    322.9,2,    15.12,2,    24.73, 2,     0.28, 2,     1.91,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    32,  1,      9,20160206,0427,-53.0320,  72.6604,  136,    125.1,   2.6970,  33.9250,2,  33.9170,2,    321.2,2,    322.4,2,    15.33,2,    24.82, 2,     0.28, 2,     1.91,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    32,  1,     12,20160206,0504,-53.0320,  72.6604,  136,    125.8,   2.5890,  33.9330,2,  33.9240,2,    319.1,2,    320.3,2,    16.64,2,    25.05, 2,     0.27, 2,     1.93,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    32,  1,     13,20160206,0510,-53.0320,  72.6604,  136,    126.5,   2.5390,  33.9370,2,  33.9260,2,    318.2,2,    319.9,2,    17.30,2,    25.12, 2,     0.27, 2,     1.95,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    32,  1,     14,20160206,0516,-53.0320,  72.6604,  136,    126.6,   2.4940,  33.9400,2,  33.9280,2,    317.2,2,    318.8,2,    17.76,2,    25.20, 2,     0.27, 2,     1.96,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    32,  1,     11,20160206,0503,-53.0320,  72.6604,  136,    126.8,   2.5990,  33.9330,2,  33.9220,2,    319.4,2,    321.2,2,    16.26,2,    25.05, 2,     0.27, 2,     1.93,2,   -999.0,9,-999.0000,9,  -999.00
  096U20160108, HEOBI,    32,  1,     10,20160206,0429,-53.0320,  72.6604,  136,    130.4,   2.6950,  33.9260,2,  33.9180,2,    321.0,2,    323.0,2,    15.25,2,    24.84, 2,     0.28, 2,     1.91,2,   -999.0,9,-999.0000,9,  -999.00
